622,RPM RENTAL & LEASING,61 Berwick Street,Fortitude Valley  4006,,07 3360 8500,07 3360 8501,finance@rpmg.net.au,-1,N
623,FUJI XEROX AUSTRALIA PTY LTD,Credit Department,Locked Bag 2051,North Ryde  NSW  2113,1800 028 962,02 9856 5021,,-1,N
624,BC SMALLBIZ CONSULTING,12 Hughes Street,Upweay   Vic  3158,,03 9754 8545,,safecaretraining@bcsmallbiz.com,-1,N
625,EJ'S CAFE ON DANA,Dana Street,Ballarat  Vic  3350,,,,,-1,N
626,WENDOUREE NEWSAGENCY (KARRUNG),1215A Howitt Street,Wendouree  Vic  3355,,353391207,353381949,,-1,N
627,AUSTCOLD INDUSTRIES,PO Box 446,Pomona  Qld  4568,,1300364616,,enquiries@austcoldindustries.com.au,-1,N
628,ALLIANZ AUSTRALIA,Workers' Compensation(Vic) Ltd,GPO Box 185,Melbourne  Vic  3001,392343286,392343489,vic_wc_premiums@allianz.com.au,-1,N
629,ALLERGY BUDDY PTY LTD,PO Box 163,East Keilor  Vic  3033,,393362770,393362713,accounts@allergybuddy.com.au,-1,N
630,GOLD CONCRETING,235 Earngham Rd,Delacombe  Vic  3356,,422607837,,,-1,N
631,SAFETYVIDEOSHOP.COM.AU,24/85 Rouse St,Port Melbourne  Vic  3207,,390187894,,info@safetyvideoshop.com.au,-1,N
632,CBUS SUPER,Locked Bag 999,Carlton South  Vic  3053,,,,,34,N
633,FLEXIBLE LIFETIME SUPER,PO Box 300,Parramatta  NSW  2124,,,,,34,N
634,FRANCES RYAN,C/- Albert Street,Ballarat   Vic   3350,,,,,-1,N
635,UBM MEDICA AUSTRALIA PTY LTD,Locked Bag 3000,St Leonards   NSW 1590,,02 9902 7700,029902 7771,payment@mims.com.au,-1,N
636,I G & J L GREVILLE,Cnr Sutton & Martin Drive,Delacombe  Vic  3356,,03 5335 9082,03 5336 1730,accounts@grevilles.com.au,-1,N
637,ANDREW EDWARDS,491-495 Gillies Street,Wendouree  Vic 3355,,,,aedwards@ucare.org.au,-1,N
638,AUSTRALIA POST (MONTESSORI),Postal Manager,Post Office,Bacchus Marsh  Vic  3340,1800246763,,,-1,N
639,CRIMCHECK (BETHANY),PO Box 252,Blackburn  Vic  3130,,03 9555 0300,03 9555 0330,support@crimcheck.org.au,-1,N
640,UFS DISPENSARIES LTD (BUNINYONG),PO Box 301,Ballarat  Vic  3353,,03 5327 7755,03 5332 7565,accounts@ufs.com.au,-1,N
641,RODD LOCKSMITHS PTY LTD (BUNINYONG),13 Armstrong Street North,Ballarat   Vic  3350,,03 5331 2244,03 5333 2240,accounts@roddlock.com.au,-1,N
642,RODD LOCKSMITHS PTY LTD (YUILLE),13 Armstrong Street North,Ballarat   Vic  3350,,03 5331 2244,03 5333 2240,accounts@roddlock.com.au,-1,N
643,TEACHER LEARNING NETWORK (BUNINYONG),Teacher Learning Network,PO Box 363,Abbotsford  3067,03 9418 4992,03 9416 4686,rduke@tln.org.au,-1,N
644,PAYPHONES SERVICE AUSTRALIA,PO Box 32,Newport  Vic  3015,,393995599,393995588,,-1,N
645,GRAEME BENNETT (YUILLE),180 Cuthberts Road,Alfredton  Vic  3350,,03 53 343 741,,,34,N
646,HENDERSON MOWERS & CHAINSAWS PTY LTD,119 Mair Street East,Ballarat  Vic  3350,,03 5331 1618,03 5332 1287,henmow@ncable.net.au,-1,N
647,3ONE7 ON HIGH,317 High Street,Nagambie  Vic  3608,,57941964,57942120,nagmbiejetty@bigpond.com,-1,N
648,G.R.EDWARD,207 Dona Street,Ballarat  Vic  3350,,353321802,,,-1,N
649,MAC PHAIL SERVICES,508 Peel Street North,Ballarat  Vic  3350,,419368199,,david@macphail.net.au,-1,N
650,ISS HYGIENE SERVICES PTY LTD,7 Waterson Court,Golden Square  Vic  3555,,03 4433 2803,03 4433 2810,accounts.receivable@au.issworld.com,-1,N
651,WHELAN,PO Box 1916,Ballarat Mail Centre  Vic  335,,03 5335 7667,03 5335 7867,,-1,N
652,MASTER ENGRAVING,"Unit 17, 93 Rivergate Place",Murarrie      4172,,07 3393 9644,07 3393 9722,accounts@m-e.com.au,-1,N
653,VICTORIAN TRADES HALL COUNCIL,Trades Hall,54 Victoria Street,Carlton  Vic  3053,03 9659 3511,03 9639 0408,ohstrain@vthc.org.au,-1,N
654,DYLAN PRAVA,606 Urquhart Street,Ballarat  Vic  3350,,,,,-1,N
655,BALLARAT OFFICE SYSTEMS & SERVICE,PO Box 537,Ballarat  Vic  3353,,03 5331 4311,03 5331 4633,info@bossonline.com.au,-1,N
656,FERGUSON PLARRE BARKEHOUSE - BALLARAT,P.O. Box 184N,Ballarat North  Vic  3350,,,,,-1,N
657,CAROLYN CHAFFEY,419 Gillies St,Ballarat  Vic  3350,,,,,-1,N
658,AMTEF,44d smith St,Balmain  NSW  2041,,295554338,295556862,,34,N
659,GOWRIE VICTORIA,Cnr Newry & Canning Streets,Carlton North  Vic  3054,,03 9349 2890,03 9347 9534,,-1,N
660,BANK RECONCILIATION TRANSACTIONS,105 Dana Street,Ballarat  Vic  3350,,,,,-1,N
661,SAMANTHA NAIDU,C/- 491-495 Gillies Street,Wendouree  Vic  3355,,,,,-1,N
662,J.B. HEYS,1006 Dana Street,Ballarat  Vic  3350,,353328488,353328950,aheys@bigpond.net.au,-1,N
663,SUSAN CULHAN & ASSOCIATES,PO Box. 1173,Bakery Hill   Vic  3354,,0403 288 346,,sueculhan@gmail.com,34,N
664,HOST PLUS,Locked Bag 3,Carlton South  Vic  3053,,,,,34,N
665,MACQUARIE SUPER FUND,GPO Box 5216,Brisbane  QLD  4001,,,,,34,N
666,SPECTRUM SUPER,GPO Box 529,Hobart Tas  7001,,,,,34,N
667,JOHN HORSLEY FURNITURE,529 Sebastopol,Smythesdale Road,Ross Creek  Vic  3351,409351219,,john@horsleytransport.com.au,-1,N
668,ST GEORGE - CARD PURCHASES - AS,Armstrong Street South,Ballarat  Vic  3350,,,,,-1,N
669,ST GEORGE - CARD PURCHASES,Armstrong Street South,Ballarat  Vic  3350,,,,,-1,N
670,UCA BALLARAT CENTRAL CONGREGATION,9 Drummond Street South,Ballarat  Vic  3350,,,,,34,N
671,WRISC,PO Box 1044,Bakery Hill BC  3354,,03 5333 3666,03 5332 7778,wrisc@wrisc.org.au,-1,N
672,BALLARAT COMMUNITY HEALTH CENTRE INC,PO Box 1156,Ballarat Mail Centre  Vic 3354,,03 5338 4500,03 5331 5470,,-1,N
673,RECOVRE CBT,PO Box A2152,Sydney  NSW  1235,,,1300 723 405,eft@recovre.com.au,-1,N
674,VIATEK WESTERN VICTORIA PTY LTD,PO Box 569,Ballarat  Vic  3353,,353295400,353295499,wvaccounts@viatek.com.au,-1,N
675,CORONET STREET BREAKFAST & LUNCH BAR,29 Coronet Street,Wendouree  Vic  3355,,53393972,,coronetstreet@hotmail.com,-1,N
676,M.A.N MADE CREATIONS,PO Box 8328,Carrum Downs  Vic  3201,,397750240,,,-1,N
677,AUSTRALIAN PACIFIC TRAINING SOLUTIONS,"Suite 1, 533 Highett Road",Highett  Vic  3190,,1300325001,,info@auspactraining.com.au,-1,N
678,BUDGET EMBROIDERY/S3 PROMOTIONS,98 Bridge Mall,Ballarat  Vic  3350,,(03) 5332 8440,,budemb@ncable.net.au,-1,N
679,POCKET BOOKS,PO Box 295,Beerwah  Qld  4519,,754390800,,bm@pocketbooks.com.au,-1,N
680,CLEVER PATCH PTY LTD (ST LUKES),PO Box 7,HRMC  NSW  2310,,240148300,240148333,info@cleverpatch.com.au,-1,N
681,REGENT ENTERTAINMENT PTY LTD,PO Box 277,Ballarat  Vic  3353,,03 5330 5515,03 5330 5577,accounts@regententertainment.com.au,-1,N
682,CREATIVE FRAMING GALLERY,18 Armstrong Street  North,Ballarat  Vic  3350,,03 5331 6554,,,-1,N
683,THE CLEANERS ROOM PTY LTD (YUILLE),PO Box 27 BK,Black Hill  Vic  33350,,03 5339 1999,03 5339 9933,tcreoom@tpg.com.au,-1,N
684,WIMMERA INFORMATION NETWORK INC,PO Box 761,Horsham  Vic  3402,,03 5382 5301,03 5382 1117,wininfo@netconnect.com.au,-1,N
685,EARLY CHILDHOOD MANAGEMENT (JUBILEE),PO Box 182,Northcote  Vic  3070,,03 8481 1100,03 9445 0346,ecms@ecms.org.au,-1,N
686,KEEMIN PTY LTD- ELECTRICAL CONTRACTORS,2 Osborne St,Bacchus Marsh,,353682001,353670776,jcutler@keemin.com.au,-1,N
687,BALLARAT & DISTRICT GARAGE DOORS,P.O.Box 79w,Ballarat  Vic  3350,,53381040,53382070,,-1,N
688,M.G &R.Y KAYE ELECTRICAL SERVICES,11 McDougall Drive,Magpie  3352,,438050736,,,-1,N
689,PRAV PROMOTING THE VALUE OF PLAY,PO Box 2060,North Melbourne  Vic  3051,,,,prav@netspace.net.au,-1,N
690,COOPELEC PTY LTD,PO Box 267,Buninyong  Vic  3357,,,,,-1,N
691,BALLARAT BUDGET BIN HIRE,PO Box 2188,Bakery Hill  BC  Vic  3354,,417358734,353492114,budgetbinsballarat@bigpond.com,-1,N
692,SNOOKER CITY,1325 Howard Street,Wendouree  Vic  3355,,,,,-1,N
693,IRYMPLE CANVAS,PO Box 466,Irymple  Vic  3498,,03 5024 5979,03 5024 7219,,-1,N
694,LEGEAR AUSTRALIA,PO Box 2037,Burleigh BC     4220,,1300 796338,,support@legear.com.au,-1,N
695,CHUBB FIRE & SECURITY (VG),GPO Box 1605,Sydney   NSW   2001,,1800 107 644,02 9475 1457,ar.cfs.aus@chubb-sharedservices.com,-1,N
696,ASSOC FOR CHILDREN INC,"Suite 2, 98 Morang Road",Hawthorn  Vic  3122,,98182000,98182300,mail@acd.org.au,-1,N
697,FLINSTONES GARDEN SUPPLY CENTRE PTY LTD,PO Box243,Belmont  Vic  3216,,352413700,352435807,,-1,N
698,LIVINGSTONE INTERNATIONAL,106-116 Epson Road,Rosebery  Nsw  2018,,1300780078,293136444,remittance@livingstone.com.au,-1,N
699,VOLUNTEERING AUSTRALIA INC,Suite 2 level 3,11 Queens Road,Melbourne  Vic  3004,,,volaus@volunteeringaustralia.org,-1,N
700,OFFICEBARN,Nexus Centre,Shop 1,12 Prince Street,03 5420 7288,03 5420 7299,leanne@officebarn.com.au,-1,N
701,ACTION ADS (VIC) PTY LTD,PO Box 238 R,Redan  Vic  3350,,,,,-1,N
702,DIVERSE COMMUNICATIONS (VIC) PTY LTD,9 Adelaide St,Highton  Vic  3216,,352438632,,,-1,N
703,ADT FIRE MONITORING,PO Box 513,Rydalmere  BC  Nsw  1701,,299477785,299477321,adt-accountsquery@tycoint.com,-1,N
704,FORMS EXPRESS,4 Reeves Court,Breakwater  Vic  3219,,,,,-1,N
705,ONSITE HEALTH SOLUTIONS,Suite 2,Level 2/459 Hay Street,Perth    WA   6000,,08 9325 2988,accounts@onsitehealthsolutions.com,-1,N
706,SUPERIOR PRINT SOLUTIONS,PO Box 1322,Bibra Lake  WA   6965,,1800 763 310,08 9437 6291,,-1,N
707,SKILLPATH SEMINARS COMPUMASTER,GPO Box 1747,Melbourne  Vic  3001,,,,,-1,N
708,C.R & K.M. ROBERTSON,582 Blakeville Rd,Colbrook  Vic  3342,,353681039,353681063,,-1,N
709,CHOICES FLOORING BY MACEYS,8 Humffray St,Ballarat  Vic  3350,,53327584,,,-1,N
710,RECLINK AUSTRALIA INC,68 Clarke St,South Melbourne  Vic  3205,,394196672,394196627,finance@reclink.org,34,N
711,MAXI CLEAN TOTAL CLEANING SOLUTIONS,32 Mair Street,Ballarat  Vic  3350,,353313688,353331916,ballaratsales@peerlessjal.com.au,-1,N
712,WATHAUROND GLASS PTY LTD,16 Rodney Road,North Geelong  Vic  3215,,,,,-1,N
713,CHAPMAN'S TREE CONTROL,6 Kerrie Court,Grovedale  Vic  3216,,52438287,52438287,,-1,N
714,JOANNE TSAKOUMAGOS,25 Camp Street,Daylesford  Vic   3460,,03 5348 1193,,joannesakos@yahoo.com.au,34,N
715,ANNE LUCAS,C/- 2 Forest Street,Wendouree  Vic  3355,,,,,-1,N
716,KELLY TURNER,C/- Montessori  Kindergarten,PO Box 93,Bacchus Marsh  Vic  3340,,,,-1,N
717,GALACTIC ENTERTAINMENT,P.O Box 44,Bardwell Park  Nsw  2207,,,,captain@piratepete.com,-1,N
718,BALLARAT TRAMWAY MUSEUM,P.O. Box 632,Ballarat  Vic  3353,,353341580,353341580,secretary@btm.org.au,-1,N
719,APRA LTD,Locked Bag 5000,Strawberry Hills  Nsw  2012,,299357900,299357709,eftpayments@apra.com.au,-1,N
720,PK'S CHEMDRY,23 Mawarra Drive,Delacombe  Vic  3356,,53355066,,pkschem@netconnect.com.au,-1,N
721,STATEWIDE TEST & TAG,P.O Box 227,Wendouree,Ballarat  Vic  3355,400188943,353321515,,-1,N
722,BROSH,P.O Box 640,Ballarat  Vic  3353,,53317688,53323858,kay.macaulay@aigroup.asn.au,-1,N
723,PACT COMMUNITY SUPPORT,PO Box 1032,Bakery Hilll  Vic  3354,,03 5309 1900,03 5338 8666,ballarat@pactcs.org.au,-1,N
724,POWERDIRECT PTY LTD (271783),PO Box 2999,Mt Waverley  Vic  3149,,,,,-1,N
725,MONTESSORI AUSTRALIA FOUNDATION LTD,3 Myoora Road,Terrey Hills  NSW  2084,,02 9986 2282,02 9986 2281,info@montessori.org.au,-1,N
726,BALLARAT STATIONERS (LIFELINE),891 La Trobe Street,Ballarat  Vic  3350,,03 5335 1300,03 5335 1333,accounts@ballaratstationers.com.au,-1,N
727,NIBBLE & NATTER,215 Sturt St,Ballarat  Vic  3350,,,,,-1,N
728,SUSAN MORWOOD & ASSOCIATES,P.O Box 114,Port Melbourne  Vic  3206,,419669345,,smor28@gmail.com,-1,N
730,CDC BALLARAT PTY LTD,804 Norman St,P.O. Box 104N,Ballarat  Vic  3350,03 5331 7777,03 5333 2673,davisbuslines@cdcvictoria.com.au,-1,N
732,MECU LIMITED,Private Bag 12,Kew  Vic  3101,,132 888,03 9853 9294,mail@mecu.com.au,-1,N
733,POWERDIRECT PTY LTD (271784),PO Box 2999,Mt Waverley  Vic  3149,,,,info@powerdirect.com.au,-1,N
734,LATROBE UNIVERSITY,The Bourvrie Centre,8 Gardiner Street,Brunswick  Vic  3056,,,,-1,N
735,RUBBER STAMPS DIRECT,,,,,,,34,N
736,POLYWRAP (VIC) PTY LTD,PO Box 619,Moorabbin  Vic  3192,,03 9532 2568,03 9555 0087,accounts@polywrap.com.au,-1,N
737,GOLD BUS BALLARAT,9-11 Martin Drive,Delacombe   Vic  3356,,03 5335 5005,03 5335 6644,accounts@goldbus.com.au,-1,N
738,COUNTRY FIRE AUTHORITY (EASTERN HILL),Units 2 & 3,59 King Street,Bendigo  Vic  3550,354406444,354445356,,-1,N
739,POWERDIRECT PTY LTD (271780),PO Box 2999,Mt Waverley  Vic  3149,,,,,-1,N
740,IRIS BROWN,Unit 7/326 Walker Street,Ballarat  Vic  3350,,,,,-1,N
741,PPL EDUCATION SERVICES,68 Barrys Road,Modanville  Nsw  2480,,266282901,,sally@ppleducation.com.au,-1,N
742,EMILY WALSH,,,,,,,34,N
743,BLOCK PLAY (YUILLE),P.O Box 21,Dimboola  Vic  3414,,408437417,353891008,blocks@tpg.com.au,-1,N
744,RICK TREACY ENTERPRISES,17 Jack Ct,Alfredton  Vic  3350,,412507644,,,34,N
745,SANDRA DAVIE,c/-208 Learmonth St,Buninyong  Vic  3357,,,,,-1,N
746,POWERDIRECT PTY LTD (271782),PO Box 2999,Mt Waverley  Vic  3149,,,,,-1,N
747,MOORABOOL SHIRE COUNCIL -,P.O. Box 18,Ballan  Vic  3342,,353667100,353681757,,-1,N
748,EDUCATION NATIONAL (ALFREDTON),P.O Box 825,Narellan  Nsw  2567,,246479840,246479872,,-1,N
749,SMARTER PTY LTD,PO Box 437W,Ballarat West  Vic  3350,,,,,-1,N
750,VICTORIA BOWLING CLUB INC,PO Box 1018,Bakery Hill   Vic  3354,,03 5332 6242,03 5332 6748,,-1,N
751,CHIEF MEDICAL FIRST AID TRAINING,PO Box 91,Linton   Vic   3360,,03 5344 7491,,,-1,N
752,COOKES ALLGAS PTY LTD,PO Box 855,Bacchus Marsh  Vic  3340,,,,,-1,N
753,CIVIC COMPLIANCE VICTORIA (CCV),GPO Box 2041,Melbourne   Vic   3001,,13 27 23,,,34,N
754,DAVID THE MUSIC MAN,PO Box 46,Marysville   Vic  3779,,03 5963 3277,03 5963 3277,david@davidthemusicman.com.au,34,N
755,REGULA DUTLI,PO Box 4151,Alfredton  Vic  3350,,0401 195 556,,regula66@live.com,34,N
756,WESLEY MISSION VICTORIA,291A Maroondah Highway,Ringwood   Vic  3134,,,,,-1,N
757,CAFE FIRESTICKS,C/- Stawell Inertwine Services,PO Box 135,Stawell Vic  3350,03 5358 7422,,intwine2@netconnect.com.au,-1,N
758,DARLEY IGA SUPERMARKET PTY LTD,Champions IGA Ltd,Cnr Grey St & Gisborne Road,Darley 3340,03 53660800,03 5442 1107,,-1,N
759,BALLARAT BOLTS & FASTENERS,1101 Latrobe Street,Ballarat  Vic  3350,,03 5336 1288,03 5336 1900,sales@ballaratbolts.com.au,-1,N
760,WALSH BALLARAT QUARRIES PTY LTD,PO Box 2477,Bakery Hill  Vic  3354,,53347744,,,-1,N
761,RAINBOW RISE PLUMBING,241 Aubrey's Road,Magpie  Vic  3352,,353356469,353356696,,-1,N
762,THE EDUCATIONAL EXPERIENCE (JUBILEE),PO Box 860,Newcastle   NSW  2300,,02 4923 8222,03 4942 1991,,-1,N
763,SIMON'S BOBCAT SERVICE,149 Bells Road,Smythes Creek  Vic  3351,,0432 374 986,,,-1,N
764,NORTHERN GRAMPIANS SHIRE COUNCIL,"""Taylors Gully""",PO Box 580,Stawell  Vic   3390,03 5358 9000,,,-1,N
765,BARWON HEALTH,PO Box 281,Geelong  Vic  3220,,,,,-1,N
766,TAMARA MCCALLUM,8 Perendale Street,Alfredton  Vic  3350,,,,,-1,N
767,CLIFF BARCLAY,C/- 105 Dana Street,Ballarat  Vic  3350,,,,cbarclay@ucare.org.au,-1,N
768,ARTEC INTERIORS GALLERY,37 Melbourne Road,Ballarat   Vic  3350,,,,,-1,N
769,THE BETTER IMAGE (BUNINYONG),PO Box 396,Chadstone  Vic  3148,,03 9564 8325,03 9564 8326,accounts@thebetterimage.com.au,-1,N
770,W & H ROLLERDOORS,PO Box 138,Buninyong   Vic  3357,,03 5331 7900,03 5331 7900,whrolla@hotmail.com,-1,N
771,SOMERSET ON THE PIER HOBART,Front Office,Elizabeth Street Pier,HOBART   TAS  7000,03 6220 6600,03 6224 1277,,-1,N
772,WALDRONSMITH MANAGEMENT,APSAD 2011 Conference Office,C/- 61 Danks Street West,PORT MELBOURNE   VIC  3207,,,swesd2014@wsm.com.au,-1,N
773,CENTRAL HIGHLANDS WOMEN'S COLLECTIVE INC,P.O. Box 1044,Bakery Hill B. C.,Vic  3354,53333666,53327778,wrisc@wrisc.org.au,-1,N
774,SOVEREIGN HILL MUSEUMS ASSOCIATION,Sovereign Hill Museums Associt,Sovereign Hill Post Office,Ballarat  Vic  3350,353371100,353311528,accounts@sovereignhill.com.au,-1,N
775,TRACY MURPHY,8 Watson Street,Bacchus Marsh  Vic  3340,,457341284,,tracymurphy77@gmail.com,-1,N
776,VICTORIAN ASSOC. FOR DISPUTE RESOLUTION,GPO Box 127,Melbourne  Vic  2001,,,,admin@vadr.asn.au,-1,N
777,BEGONIA CITY FENCING,PO Box 67R,Redan  Vic  3350,,03 5331 9441,03 5331 9442,,-1,N
778,EUREKA CONCRETE PTY LTD,1207 Latrobe Street,Ballarat  Vic  3350,,03 5335 7277,03 5336 1205,,-1,N
779,YMCA,PO Box 321,Ballarat  Vic  3353,,03 5329 2804,03 5331 8275,accounts.receivable@ymca.org.au,-1,N
780,TYREPOWER ARARAT,272 Barkly Street,Ararat  Vic  3377,,03 5352 1448,03 5352 4033,ararattyrepower@bigpond.com.au,-1,N
781,LIFELINE CENTRAL VIC & MALLEE INC,PO Box 1164,Bendigo   ic  3552,,,,,-1,N
782,CLARK RUBBER BALLARAT,Tenancy 1 65 Mair Street,Ballarat  Vic  3350,,03 5339 6888,03 5331 8754,,-1,N
783,SEBASTOPOL MEDICAL CLINIC,Dr J D Rose,PO Box 10,Sebastopol   Vic   3356,03 5335 7366,03 5335 7366,,34,N
784,CATHERINE LARKIN,C/- 79 Mahers Road,Warrenheip  Vic  3352,,,,,34,N
785,SUE GROOM,C/- 105 Dana Street,Ballarat  Vic  3350,,,,,-1,N
786,AAA TOURISM PTY LTD,GPO Box 5230 BB,Melbourne   Vic  3001,,03 8601 2200,03 8601 2222,,-1,N
787,BALLARAT SIGNS,328 Nicholson Street,Ballarat  Vic  3350,,03 5332 6930,5332 6974,adam@ballaratsigns.com.au,-1,N
788,THE EDUCATIONAL EXPERIENCE (BUNINYONG),PO Box 860,Newcastle   NSW  2300,,02 4923 8222,02 4942 1991,hotline@edex.com.au,-1,N
789,LEARNING DISCOVERY PTY LTD (BUNINYONG),PO Box 956,Mt Eliza   Vic  3930,,03 9775 3234,03 9277 7225,admin@learningdiscovery.com.au,-1,N
790,ANSTAT PTY LTD (12671),224-226 Normanby Road,Southbank  Vic  3006,,03 9278 1111,03 9278 1145,finance@anstat.com.au,-1,N
791,G J BRADDING HEATING & COOLING,37 Fisken Street,Bacchus Marsh  Vic  3340,,03 5367 4964,03 5367 7008,heatingandcooling@gjbradding.com.au,-1,N
792,ART OF DEFENCE AUSTRALIA (ADA) PTY LTD,PO Box 838,Bacchus Marsh  Vic  3340,,407320333,03 53671337,artofdefence@yahoo.com,34,N
793,GLOBAL KIDS OZ PTY LTD,PO Box 1979,Cleveland  DC  Qld  4163,,448946463,,culture@globalkidsoz.com.au,-1,N
794,JS &SJ WALSH PLUMBING,5 Campbell Crt,Melton South  Vic  3338,,97434423,,,-1,N
795,EASTLINK,GPO Box 4313,Melbourne  Vic  3001,,,,,-1,N
796,SAILS THAT SHADE PTY LTD,49 Horder Crescent,Bacchus  Marsh  Vic  3340,,1300 660 261,,,-1,N
797,PROFESSIONAL BALLARAT,612 Sturt St,Ballarat  VIC  3350,,5333 2040,5333 1560,info@professionalsballarat.com.au,-1,N
798,ABACUS STORAGE OPERATIONS LTD,44-48 Wallis St,Delacombe  Vic  3356,,353363333,353358629,,-1,N
799,10G COMMUNICATIONS PTY LTD,2/32 Butt Street,Ballarat Vic  3350,,,,,-1,N
800,DEBBIE KILLEEN,C/- 105 Dana Street,Ballarat   Vic  3350,,,,,-1,N
801,PRESTIGE JOINERY PTY LTD,PO Box 202,Sebastopol  Vic  3356,,03 5335 8579,03 5336 1696,,-1,N
802,WEIGHT WATCHERS,Level 5,1-3 Small Street,Ultimo   NSW   2007,,,finance@weightwatchers.com.au,-1,N
803,LIVINGSTON INSTITUTE,PO Box 8198,South Perth  WA   6951,,1800 233 447,08 6210 1840,admin@livtraining.edu.au,-1,N
804,KELLIE DUNN,C/- 103 Lydiard Street South,Ballarat  Vic  3350,,,,,-1,N
805,AMAZON SCREENS & DOORS,PO Box 8063,Newton  Vic  3220,,03 5223 3606,03 5223 3606,,-1,N
806,BARBARA PATEY,8 Elaine Avenue,Alfredton   Vic  3350,,,,,-1,N
807,FAIRFAX MEDIA PUBLICATIONS PTY LTD,GPO Box 2969,Melbourne   Vic 8001,,,,,-1,N
808,ID WAREHOUSE,PO Box 6447,Baulkham Hills  NSW  2153,,1300 301 748,1300 301 749,accounts@idwarehouse.com.au,32,N
809,A.D GILES ELECTRICAL CONTRACTOR,P.O. Box 1761,Bakery Hill,Ballarat  Vic  3354,418348100,,,-1,N
810,REPTILE ENCOUNTERS WILDLIFE UP CLOSE,PO Box 2558,Mt Waverley 3149,,,,accounts@reptileencounters.com.au,-1,N
811,SECURE IT SELF STORAGE,5 Grandlee Drive,Wendouree  Vic  3355,,1300765102,53392199,seqrit@bigpond.net.au,-1,N
812,A P CONCRETE CONSTRUCTIONS PTY LTD,1 Millar Court,Nintingbool  Vic  3351,,03 5342 4004,,ap.concrete@live.com,-1,N
813,ELIM PROPERTY INSPECTIONS,P.O. Box 360W,Ballarat  Vic  3350,,438519106,,elimproperty@optusnet.com.au,-1,N
814,BALLARAT ISUZU,P.O. Box 507,Ballarat  Vic  3353,,53353600,53353666,info@ballaratisuzu.com.au,-1,N
815,FMA CONSULTING PTY LTD,21 Lyons St North,Ballarat  Vic  3350,,413992861,,,-1,N
816,KATE DANCEY,C/- Montessori Pre-School,176 Gisborne Road,Bacchus Marsh  Vic  3340,,,,34,N
817,BALLARAT ROADWORTHY CENTRE,PO Box 78,Sebastopol  Vic  3356,,03 5335 8920,03 5335 9420,,-1,N
818,NEVERFAIL SPRINGWATER LTD (KARRUNG),GPO Box 145,Sydney  NSW  2001,,1800009913,,HOremittances@neverfail.com.au,-1,N
819,CHRIS SIMPSON SERVICES,PO Box 253,Wendouree  Vic  3355,,03 5342 9733,,simpsontrees@bigpond.com,-1,N
820,MICHAEL KOZO,1635 Sturt Street,Ballarat  Vic  3350,,0405 579 800,,gutter.cleaner@live.com,34,N
821,BALLARAT OFFICE SYTEMS & SERVICE,PO Box 537,Ballarat  Vic  3353,,03 5331 4311,03 5331 4633,info@bossonline.com.au,-1,N
822,WILSON'S HARDWARE & BUILDING SUPPLIES,13 Grant Street,Bacchus Marsh  Vic  3340,,03 5367 2089,03 5367 4100,admin@wilsonshardware.com.au,-1,N
823,JIM'S ANTENNAS,PO Box 203,Sebastopol  Vic  3356,,131 546,,shanec@jimsantennas.com.au,-1,N
824,JAN ARMSTRONG,29 Walkers Lane,Bright   Vic  3741,,,,,34,N
825,KERRY'S CAFE,96 Barkly Street,Ararat   Vic  3377,,03 5352 1205,,jeaninep@bigpond.com,-1,N
826,JAX ROAN,C/- 105 Dana Street,Ballarat  Vic  3350,,,,jroan@ucare.org.au,-1,N
827,AUSTRALIAN CHILDHOOD FOUNDATION,PO Box 525,Ringwood   Vic  3134,,1800 176 453,,,-1,N
828,ANNE'S FLOWER BASKET (LIFELINE),42-44 Main Road,BALLARAT VIC 3350,,03 5331 5888,03 5331 5937,kkamor@bigpond.com,-1,N
829,GET SAFE TEST & TAG,6 Lyndon Court,Alfredton  Vic  3350,,412507644,,,32,N
830,BACCHUS MARSH REDGUM & GARDEN CENTRE P/L,PO Box 363,Bacchus Marsh   Vic  3340,,03 5367 1666,03 5367 1125,redgumgarden@optusnet.com.au,-1,N
831,ECKA,PO Box 2126,Bakery Hill   Vic  3354,,03 5335 9507,03 5335 9507,,34,N
832,CABURS,162 Craig Road,Devon Meadows  Vic  3977,,9810 3380,9810 3169,CBCathyB@aol.com,-1,N
833,NATHAN'S ALL-ROUND JOBS & MAINTENANCE,16 Exmoor Court,Alfredton  Vic  3350,,0407 069 616,,nathanhall@hotmail.com.au,32,N
834,PSYCHOLOGICAL FLEXIBILITY PTY LTD,PO Box 31,Ringwood  Vic  3134,,,,admin@actmindfully.com.au,-1,N
835,B.I.S. COMPUTER SOLUTIONS PTY LTD,605 Landsborough Street,Ballarat  Vic  3350,,03 5334 4223,03 5333 5735,,-1,N
836,PETER STEVENS MOTORWORLD BALLARAT,615 Creswick Road,Ballarat  Vic  3350,,03 5336 8777,03 5336 8779,,-1,N
837,GRAEME SMITH MOTORS PTY LTD,Cnr Hume Highway & Fordson Rd,Cambellfield  Vic  3061,,03 9359 1577,03 93599200,,-1,N
838,EARL LEONARD,307 Brougham Street,Soldiers Hill  Vic  3350,,03 5332 7576,,earlleonard@hotmail.com,-1,N
839,BALLARAT DOORS N GATES,Harold Street Shopping Centre,Wendouree  Vic  3355,,03 5339 6866,03 5338 1828,,-1,N
840,CODEFLEX,PO Box 18,Carisbrook  Vic  3464,,,,,-1,N
